#Sample,Species,Chinese,Coverage,CovRate,Depth,Abs_Abu,Re_Abu,Genus,GenusCh,Genus_Abs_Abu,Genus_Re_Abu,MRN,SMRN,SMRNG,SDCOV,SDdepth,SDMRN,SDSMRN,SDSMRNG,Gram,ID
17S0585549,Streptococcus_parauberis,¸±Èé·¿Á´Çò¾ú,79/2143887,0.0037,1,0.4664,0.01,Streptococcus,Á´Çò¾úÊô,1093.0419,23.23,1,0,2211,0.0059,1.6,2,0,3545,G+,id|00534653|ref|BAC_0153882|
17S0585549,Streptococcus_pasteurianus,°ÍÊÏÁ´Çò¾ú,141/2100077,0.0067,1,0.4762,0.01,Streptococcus,Á´Çò¾úÊô,1093.0419,23.23,1,0,2211,0.0107,1.6,2,0,3545,G+,id|05936691|ref|BAC_0114297|
17S0585549,Streptococcus_pyogenes,ÄğÅ§Á´Çò¾ú,129/1937111,0.0067,1,0.5162,0.01,Streptococcus,Á´Çò¾úÊô,1093.0419,23.23,1,0,2211,0.0107,1.6,2,0,3545,G+,id|09836545|ref|BAC_0382189|
17S0585549,Neisseria_meningitidis,ÄÔÄ¤Ñ×ÄÎÉªÇò¾ú,59252/2287777,2.6,1.1,233.4144,4.96,Neisseria,ÄÎÉª¾úÊô,595.1217,12.65,534,137,1285,4.1689,1.76,856,220,2060,G-,id|02294832|ref|BAC_0983179|
17S0585549,Neisseria_lactamica,ÈéÌÇÄÎÉªÇò¾ú,51157/2220606,2.3,1.1,204.899,4.35,Neisseria,ÄÎÉª¾úÊô,595.1217,12.65,455,124,1285,3.6879,1.76,730,199,2060,G-,id|06927850|ref|BAC_0100057|
17S0585549,Neisseria_gonorrhoeae,ÁÜ²¡ÄÎÉªÇò¾ú,40151/2232025,1.8,1.1,156.8083,3.33,Neisseria,ÄÎÉª¾úÊô,595.1217,12.65,350,76,1285,2.8862,1.76,561,122,2060,G-,id|09054120|ref|BAC_0952213|
17S0585549,Veillonella_parvula,Ğ¡Î¤ÈÙÇò¾ú,132568/2132142,6.2,1.1,528.1074,11.22,Veillonella,Î¤ÈÙÇò¾úÊô,528.1074,11.22,1126,1094,1094,9.9412,1.76,1805,1754,1754,G-,id|09067724|ref|BAC_0605729|
17S0585549,Rothia_mucilaginosa,ğ¤ÒºÂŞÊÏ¾ú,95072/2264603,4.2,1,347.9639,7.39,Rothia,ÂŞÊÏ¾úÊô,468.8725,9.96,788,761,1073,6.7344,1.6,1264,1220,1720,G+,id|09406886|ref|BAC_0213639|
17S0585549,Rothia_dentocariosa,È£³İÂŞÊÏ¾ú,36388/2506025,1.5,1,120.9086,2.57,Rothia,ÂŞÊÏ¾úÊô,468.8725,9.96,303,290,1073,2.4051,1.6,486,465,1720,G+,id|07834652|ref|BAC_0080779|
17S0585549,Haemophilus_parainfluenzae,¸±Á÷¸ĞÊÈÑª¸Ë¾ú,31399/2086875,1.5,1,115.9629,2.46,Haemophilus,ÊÈÑª¸Ë¾úÊô,117.9559,2.51,242,235,241,2.4051,1.6,388,377,386,G-,id|01773326|ref|BAC_0218670|
17S0585549,Haemophilus_influenzae,Á÷¸ĞÊÈÑª¸Ë¾ú,517/2007018,0.026,1,1.993,0.04,Haemophilus,ÊÈÑª¸Ë¾úÊô,117.9559,2.51,4,3,241,0.0417,1.6,6,5,386,G-,id|02420046|ref|BAC_0883611|
17S0585549,Atopobium_parvulum,¼«Ğ¡°¢ÍĞ²¨ÊÏ¾ú,20896/1543805,1.4,1,112.7085,2.39,Atopobium,ÆæÒì¾úÊô,112.7085,2.39,174,165,165,2.2448,1.6,279,265,265,G+,id|04700147|ref|BAC_0493847|
17S0585549,Campylobacter_concisus,¼òÃ÷ÍäÇú¾ú,10581/2052007,0.52,1,40.4482,0.86,Campylobacter,ÍäÇú¾úÊô,40.4482,0.86,83,79,80,0.8338,1.6,133,127,128,G-,id|08355052|ref|BAC_0538710|
17S0585549,Bradyrhizobium_S23321,ÂıÉú¸ùÁö¾ú*,2216/7231841,0.031,1,2.6273,0.06,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,7.8201,0.17,19,9,47,0.0497,1.6,30,14,75,G-,id|00446926|ref|BAC_0603257|
17S0585549,Bradyrhizobium_BTAi1,ÂıÉú¸ùÁö¾ú*,1226/8264687,0.015,1,1.21,0.03,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,7.8201,0.17,10,5,47,0.0241,1.6,16,8,75,G-,id|08129197|ref|BAC_0172567|
17S0585549,Bradyrhizobium_japonicum,ÈÕ±¾ÂıÉú¸ùÁö¾ú,2001/9207384,0.022,1,1.955,0.04,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,7.8201,0.17,18,5,47,0.0353,1.6,29,8,75,G-,id|07814469|ref|BAC_0152825|
17S0585549,Agromonas_oligotrophica,¹ÑÑøÍÁÈÀµ¥°û¾ú,1000/8264165,0.012,1,1.089,0.02,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,7.8201,0.17,9,2,47,0.0192,1.6,14,3,75,G-,id|05374044|ref|BAC_0092838|
17S0585549,Bradyrhizobium_ORS,ÂıÉú¸ùÁö¾ú*,918/7456587,0.012,1,0.9388,0.02,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,7.8201,0.17,7,1,47,0.0192,1.6,11,2,75,G-,id|03297049|ref|BAC_0182783|
17S0585549,Leptotrichia_buccalis,¿ÚÇ»ÏËÃ«¾ú,6061/2465610,0.25,1,18.6566,0.4,Leptotrichia,ÏËÃ«¾úÊô,18.6566,0.4,46,43,43,0.4009,1.6,74,69,69,G-,id|07374178|ref|BAC_0457739|
17S0585549,Propionibacterium_acnes,ğî´¯±ûËá¸Ë¾ú,2573/2560282,0.1,1,8.9834,0.19,Propionibacterium,±ûËá¸Ë¾úÊô,10.8855,0.23,23,22,29,0.1603,1.6,37,35,46,G+,id|08674738|ref|BAC_0164449|
17S0585549,Propionibacterium_acidipropionici,²úËá±ûËá¸Ë¾ú,391/3656170,0.011,1,0.8205,0.02,Propionibacterium,±ûËá¸Ë¾úÊô,10.8855,0.23,3,2,29,0.0176,1.6,5,3,46,G+,id|09280538|ref|BAC_0306188|
17S0585549,Propionibacterium_avidum,Ì°À·±ûËá¸Ë¾ú,221/2526138,0.0087,1,0.7917,0.02,Propionibacterium,±ûËá¸Ë¾úÊô,10.8855,0.23,2,2,29,0.0139,1.6,3,3,46,G+,id|04253354|ref|BAC_0387783|
17S0585549,Propionibacterium_propionicum,±ûËá±ûËá¸Ë¾ú,110/3449360,0.0032,1,0.2899,0.01,Propionibacterium,±ûËá¸Ë¾úÊô,10.8855,0.23,1,1,29,0.0051,1.6,2,2,46,G+,id|05528428|ref|BAC_0247867|
17S0585549,Staphylococcus_epidermidis,±íÆ¤ÆÏÌÑÇò¾ú,3456/2616530,0.13,1,10.319,0.22,Staphylococcus,ÆÏÌÑÇò¾úÊô,11.4174,0.24,27,24,27,0.2084,1.6,43,38,43,G+,id|01354439|ref|BAC_0754145|
17S0585549,Staphylococcus_aureus,½ğ»ÆÉ«ÆÏÌÑÇò¾ú,137/3043210,0.0045,1,0.3286,0.01,Staphylococcus,ÆÏÌÑÇò¾úÊô,11.4174,0.24,1,0,27,0.0072,1.6,2,0,43,G+,id|00627736|ref|BAC_0001852|
17S0585549,Staphylococcus_haemolyticus,ÈÜÑªÆÏÌÑÇò¾ú,137/2685015,0.0051,1,0.3724,0.01,Staphylococcus,ÆÏÌÑÇò¾úÊô,11.4174,0.24,1,0,27,0.0082,1.6,2,0,43,G+,id|08669641|ref|BAC_0084086|
17S0585549,Staphylococcus_saprophyticus,¸¯ÉúÆÏÌÑÇò¾ú,86/2516575,0.0034,1,0.3974,0.01,Staphylococcus,ÆÏÌÑÇò¾úÊô,11.4174,0.24,1,0,27,0.0055,1.6,2,0,43,G+,id|02114603|ref|BAC_0114644|
17S0585549,Bacteroides_salanitronis,Äâ¸Ë¾ú*,3055/4242803,0.072,1,5.8923,0.13,Bacteroides,Äâ¸Ë¾úÊô,9.9077,0.21,25,16,25,0.1154,1.6,40,26,40,G-,id|09104569|ref|BAC_0495412|
17S0585549,Bacteroides_fragilis,´àÈõÄâ¸Ë¾ú,1849/5373121,0.034,1,2.7917,0.06,Bacteroides,Äâ¸Ë¾úÊô,9.9077,0.21,15,4,25,0.0545,1.6,24,6,40,G-,id|08186452|ref|BAC_0825454|
17S0585549,Bacteroides_thetaiotaomicron,¶àĞÎÄâ¸Ë¾ú,409/6260361,0.0065,1,0.6389,0.01,Bacteroides,Äâ¸Ë¾úÊô,9.9077,0.21,4,2,25,0.0104,1.6,6,3,40,G-,id|03725191|ref|BAC_0125038|
17S0585549,Bacteroides_helcogenes,À£ÑñÄâ¸Ë¾ú,135/3998906,0.0034,1,0.2501,0.01,Bacteroides,Äâ¸Ë¾úÊô,9.9077,0.21,1,0,25,0.0055,1.6,2,0,40,G-,id|05824420|ref|BAC_0059252|
17S0585549,Bacteroides_xylanisolvens,Äâ¸Ë¾ú*,273/5976145,0.0046,1,0.3347,0.01,Bacteroides,Äâ¸Ë¾úÊô,9.9077,0.21,2,0,25,0.0074,1.6,3,0,40,G-,id|00240123|ref|BAC_0818569|
17S0585549,Fusobacterium_4,¾ßºËËó¾ú,1116/2261267,0.049,1,3.5378,0.08,Fusobacterium,Ëó¸Ë¾úÊô,10.2458,0.22,8,4,22,0.0786,1.6,13,6,35,G-,id|03434913|ref|BAC_0342038|
17S0585549,Fusobacterium_3,¾ßºËËó¾ú,1188/2268272,0.052,1,4.4086,0.09,Fusobacterium,Ëó¸Ë¾úÊô,10.2458,0.22,10,1,22,0.0834,1.6,16,2,35,G-,id|01118446|ref|BAC_0458161|
17S0585549,Fusobacterium_nucleatum,¾ßºËËó¾ú,591/2174500,0.027,1,2.2994,0.05,Fusobacterium,Ëó¸Ë¾úÊô,10.2458,0.22,5,1,22,0.0433,1.6,8,2,35,G-,id|05689817|ref|BAC_0858629|
17S0585549,Tannerella_forsythia,¸£ÈüË¹Ì¹ÄÉ¾ú,3997/3405521,0.12,1.1,9.6901,0.21,Tannerella,Ì¹ÄÉ¾úÊô,9.6901,0.21,33,17,17,0.1924,1.76,53,27,27,G-,id|08216255|ref|BAC_0817383|
17S0585549,Methylobacterium_radiotolerans,ÄÍ¸£Éä¼×»ù¸Ë¾ú,1458/6077833,0.024,1,2.1389,0.05,Methylobacterium,¼×»ù¸Ë¾úÊô,2.3113,0.05,13,11,13,0.0385,1.6,21,18,21,G-,id|00734235|ref|BAC_0452828|
17S0585549,Corynebacterium_kroppenstedtii,¿ËÂŞÅíÊ©Ì©ÌØ°ô×´¸Ë¾ú,389/2446804,0.016,1,1.2261,0.03,Corynebacterium,°ô¸Ë¾úÊô,7.4911,0.16,3,3,13,0.0257,1.6,5,5,21,G+,id|07661349|ref|BAC_0327040|
17S0585549,Corynebacterium_variabile,±äÒì°ô×´¸Ë¾ú,265/3433007,0.0077,1.3,0.8739,0.02,Corynebacterium,°ô¸Ë¾úÊô,7.4911,0.16,3,3,13,0.0123,2.08,5,5,21,G+,id|04007922|ref|BAC_0695877|
17S0585549,Corynebacterium_jeikeium,½ÜÊÏ°ô×´¸Ë¾ú,817/2462499,0.033,1,2.4365,0.05,Corynebacterium,°ô¸Ë¾úÊô,7.4911,0.16,6,2,13,0.0529,1.6,10,3,21,G+,id|08784718|ref|BAC_0848814|
17S0585549,Corynebacterium_urealyticum,½âëå°ô×´¸Ë¾ú,810/2369219,0.034,1.1,2.9546,0.06,Corynebacterium,°ô¸Ë¾úÊô,7.4911,0.16,7,1,13,0.0545,1.76,11,2,21,G+,id|04180883|ref|BAC_0490927|
17S0585549,Methylobacterium_populi,¼×´¼ÄÚÉúÏ¸¾ú,138/5800441,0.0024,1,0.1724,0,Methylobacterium,¼×»ù¸Ë¾úÊô,2.3113,0.05,1,1,13,0.0038,1.6,2,2,21,G-,id|01623767|ref|BAC_0319595|
17S0585549,Porphyromonas_gingivalis,ÑÀö¸ß²ßøµ¥°û¾ú,2847/2354886,0.12,1,9.7669,0.21,Porphyromonas,×Ïµ¥°û¾úÊô,10.6817,0.23,23,12,12,0.1924,1.6,37,19,19,G-,id|01184872|ref|BAC_0617967|
17S0585549,Porphyromonas_asaccharolytica,²»½âÌÇß²ßøµ¥°û¾ú,255/2186370,0.012,1,0.9148,0.02,Porphyromonas,×Ïµ¥°û¾úÊô,10.6817,0.23,2,0,12,0.0192,1.6,3,0,19,G-,id|06000370|ref|BAC_0525339|
17S0585549,Capnocytophaga_ochracea,»ÆºÖ¶şÑõ»¯Ì¼ÊÈÏËÎ¬¾ú,1061/2612925,0.041,1,3.4444,0.07,Capnocytophaga,¶şÑõ»¯Ì¼ÊÉÏËÎ¬¾úÊô,3.4444,0.07,9,9,9,0.0657,1.6,14,14,14,G-,id|04694098|ref|BAC_0779021|
17S0585549,Filifactor_alocis,-,1455/1931012,0.075,1.1,6.7322,0.14,Filifactor,²úÏß¾úÊô,6.7322,0.14,13,9,9,0.1203,1.76,21,14,14,G+,id|06988215|ref|BAC_0711920|
17S0585549,Ralstonia_solanacearum,Çà¿İÂŞ¶ûË¹¶Ù¾ú,813/3716413,0.022,1,1.8835,0.04,Ralstonia,ÂŞ¶ûË¹¶Ù¾úÊô,2.0271,0.04,7,6,6,0.0353,1.6,11,10,10,G-,id|02536164|ref|BAC_0769927|
17S0585549,Ralstonia_eutropha,¸»ÑøÂŞ¶ûË¹¶Ù¾ú,135/6964522,0.0019,1,0.1436,0,Ralstonia,ÂŞ¶ûË¹¶Ù¾úÊô,2.0271,0.04,1,0,6,0.003,1.6,2,0,10,G-,id|03895844|ref|BAC_0362708|
17S0585549,Clostridium_difficile,¼èÄÑËó¾ú,521/4118573,0.013,1,0.9712,0.02,Clostridiaceae,Ëó¾úÊô,1.1716,0.02,4,4,5,0.0208,1.6,6,6,8,G+,id|07760292|ref|BAC_0000271|
17S0585549,Clostridium_pasteurianum,Ëó¾ú*,77/4990707,0.0015,1,0.2004,0,Clostridiaceae,Ëó¾úÊô,1.1716,0.02,1,0,5,0.0024,1.6,2,0,8,G+,id|06595437|ref|BAC_0313556|
17S0585549,Olsenella_uli,ÎÚÁ¦Å·Â½É­ÊÏ¾ú,536/2051896,0.026,1,1.9494,0.04,Olsenella,Å·Â½É­ÊÏ¾úÊô,1.9494,0.04,4,4,4,0.0417,1.6,6,6,6,G+,id|01091419|ref|BAC_0748994|
17S0585549,Mesorhizobium_loti,ÖĞÂıÉúĞÍ°ÙÂö¸ù¸ùÁö¾ú,215/7036071,0.0031,1,0.2842,0.01,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,0.7648,0.02,2,1,4,0.005,1.6,3,2,6,G-,id|09754647|ref|BAC_0780793|
17S0585549,Mesorhizobium_australicum,ÖĞÂıÉú¸ùÁö¾ú*,147/6200534,0.0024,1,0.1613,0,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,0.7648,0.02,1,0,4,0.0038,1.6,2,0,6,G-,id|07173759|ref|BAC_0524787|
17S0585549,Mesorhizobium_ciceri,Ó¥×ì¶¹ÖĞ¼ä¸ùÁö¾ú,244/6264489,0.0039,1,0.3193,0.01,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,0.7648,0.02,2,0,4,0.0063,1.6,3,0,6,G-,id|06064524|ref|BAC_0048479|
17S0585549,Acidovorax_KKS102,Ê³Ëá¾ú*,321/5196935,0.0062,1,0.5773,0.01,Acidovorax,Ê³Ëá¾úÊô,0.9421,0.02,3,3,3,0.0099,1.6,5,5,5,G-,id|09678632|ref|BAC_0561432|
17S0585549,Aggregatibacter_aphrophilus,ÊÈÄ­Äı¾Û¸Ë¾ú,1140/2313035,0.049,1,3.891,0.08,Aggregatibacter,Äı¾Û¸Ë¾úÊô,3.891,0.08,9,3,3,0.0786,1.6,14,5,5,G-,id|07559795|ref|BAC_0762604|
17S0585549,Sphingopyxis_alaskensis,°¢À­Ë¹¼ÓÇÊ°±´¼ºĞ¾ú,360/3345170,0.011,1,0.8968,0.02,Sphingopyxis,ÇÊ°±´¼ºĞ¾úÊô,0.8968,0.02,3,3,3,0.0176,1.6,5,5,5,G-,id|09529201|ref|BAC_0290804|
17S0585549,Treponema_denticola,³İ¹¸ÃÜÂİĞıÌå,459/2843201,0.016,1,1.0551,0.02,Treponema,ÃÜÂİĞıÌåÊô,1.0551,0.02,3,3,3,0.0257,1.6,5,5,5,G-,id|07109263|ref|BAC_0072414|
17S0585549,Acidovorax_avenae,ÑàÂóÊ³Ëá¾ú,235/5482170,0.0043,1,0.3648,0.01,Acidovorax,Ê³Ëá¾úÊô,0.9421,0.02,2,0,3,0.0069,1.6,3,0,5,G-,id|03806094|ref|BAC_0799351|
17S0585549,Alistipes_finegoldii,ÁíÖ¦¾ú*,777/3734239,0.021,1.1,1.8745,0.04,Alistipes,ÁíÖ¦¾úÊô,3.2031,0.07,7,0,3,0.0337,1.76,11,0,5,G-,id|07834911|ref|BAC_0049122|
17S0585549,Alistipes_shahii,ÁíÖ¦¾ú*,611/3763317,0.016,1,1.3286,0.03,Alistipes,ÁíÖ¦¾úÊô,3.2031,0.07,5,0,3,0.0257,1.6,8,0,5,G-,id|00337686|ref|BAC_0442655|
17S0585549,Clostridiales_genomosp,Ëó¾ú*,631/1809746,0.035,1,2.7628,0.06,Mageeibacillus,Mageeibacillus,2.7628,0.06,5,2,2,0.0561,1.6,8,3,3,-,id|02393451|ref|BAC_0190783|
17S0585549,Comamonas_testosteroni,ØºÍèÍª´ÔÃ«µ¥°û¾ú,250/5373644,0.0047,1,0.3722,0.01,Comamonas,´ÔÃ«µ¥°û¾úÊô,0.3722,0.01,2,2,2,0.0075,1.6,3,3,3,G-,id|04440205|ref|BAC_0903767|
17S0585549,Odoribacter_splanchnicus,ÄÚÔà³ôÎ¶¸Ë¾ú,481/4392288,0.011,1,0.9107,0.02,Odoribacter,³ôÎ¶¸Ë¾úÊô,0.9107,0.02,4,2,2,0.0176,1.6,6,3,3,G-,id|07984799|ref|BAC_0028445|
17S0585549,Selenomonas_sputigena,ÉúÌµĞÂÔÂĞÎµ¥°û¾ú,218/2568361,0.0085,1,0.7787,0.02,Selenomonas,ÔÂĞÎµ¥°û¾úÊô,0.7787,0.02,2,2,2,0.0136,1.6,3,3,3,G-,id|01377954|ref|BAC_0542056|
17S0585549,Synergistetes_bacterium,-,283/2728333,0.01,1,0.733,0.02,Fretibacterium,Fretibacterium,0.733,0.02,2,2,2,0.016,1.6,3,3,3,-,id|06104712|ref|BAC_0967063|
17S0585549,Pseudomonas_monteilii,ÃÉÊÏ¼Ùµ¥°û¾ú,146/6000087,0.0024,1,0.1667,0,Pseudomonas,¼Ùµ¥°û¾úÊô,1.6244,0.03,1,1,2,0.0038,1.6,2,2,3,G-,id|09908268|ref|BAC_0036262|
17S0585549,Pseudomonas_aeruginosa,Í­ÂÌ¼Ùµ¥°û¾ú,120/6764661,0.0018,1,0.1478,0,Pseudomonas,¼Ùµ¥°û¾úÊô,1.6244,0.03,1,0,2,0.0029,1.6,2,0,3,G-,id|09239455|ref|BAC_0606125|
17S0585549,Pseudomonas_putida,¶ñ³ô¼Ùµ¥°û¾ú,781/6870827,0.011,1.2,1.3099,0.03,Pseudomonas,¼Ùµ¥°û¾úÊô,1.6244,0.03,9,0,2,0.0176,1.92,14,0,3,G-,id|03484666|ref|BAC_0496571|
17S0585549,Acholeplasma_brassicae,¸ÊÀ¶ÎŞµ¨çŞÔ­Ìå,150/1877792,0.008,1,0.5325,0.01,Acholeplasma,ÎŞµ¨çŞÔ­ÌåÊô,0.5325,0.01,1,1,1,0.0128,1.6,2,2,2,-,id|02819430|ref|BAC_0627775|
17S0585549,Asticcacaulis_excentricus,ÀëÖĞ²»Õ³±ú¾ú,125/3904170,0.0032,1,0.2561,0.01,Asticcacaulis,²»Õ³±ú¾úÊô,0.2561,0.01,1,1,1,0.0051,1.6,2,2,2,G-,id|00845543|ref|BAC_0382477|
17S0585549,Bifidobacterium_longum,³¤Ë«Æç¸Ë¾ú,115/2832748,0.0041,1,0.353,0.01,Bifidobacterium,Ë«Æç¸Ë¾úÊô,0.7658,0.02,1,1,1,0.0066,1.6,2,2,2,G+,id|05016138|ref|BAC_0869936|
17S0585549,Brevundimonas_subvibrioides,¶Ì²¨µ¥°û¾ú*,170/3445263,0.0049,1,0.5805,0.01,Brevundimonas,¶Ì²¨µ¥°û¾úÊô,0.5805,0.01,2,1,1,0.0079,1.6,3,2,2,-,id|00382592|ref|BAC_0350086|
