#Sample,Species,Chinese,Coverage,CovRate,Depth,Abs_Abu,Re_Abu,Genus,GenusCh,Genus_Abs_Abu,Genus_Re_Abu,MRN,SMRN,SMRNG,SDCOV,SDdepth,SDMRN,SDSMRN,SDSMRNG,Gram,ID
17S0585622,Streptococcus_parauberis,¸±Èé·¿Á´Çò¾ú,120/2143887,0.0056,1,0.4664,0.03,Streptococcus,Á´Çò¾úÊô,483.9107,27.31,1,0,998,0.0022,1,0,0,398,G+,id|00534653|ref|BAC_0153882|
17S0585622,Streptococcus_pasteurianus,°ÍÊÏÁ´Çò¾ú,266/2100077,0.013,1,0.9523,0.05,Streptococcus,Á´Çò¾úÊô,483.9107,27.31,2,0,998,0.0052,1,1,0,398,G+,id|05936691|ref|BAC_0114297|
17S0585622,Streptococcus_suis,ÖíÁ´Çò¾ú,142/2240234,0.0063,1,0.4464,0.03,Streptococcus,Á´Çò¾úÊô,483.9107,27.31,1,0,998,0.0025,1,0,0,398,G+,id|00808965|ref|BAC_0669445|
17S0585622,Streptococcus_thermophilus,ÊÈÈÈÁ´Çò¾ú,354/1929905,0.018,1,1.5545,0.09,Streptococcus,Á´Çò¾úÊô,483.9107,27.31,3,0,998,0.0072,1,1,0,398,G+,id|04102865|ref|BAC_0676924|
17S0585622,Rothia_mucilaginosa,ğ¤ÒºÂŞÊÏ¾ú,68314/2264603,3,1,262.2976,14.8,Rothia,ÂŞÊÏ¾úÊô,262.2976,14.8,594,575,576,1.1956,1,237,229,230,G+,id|09406886|ref|BAC_0213639|
17S0585622,Veillonella_parvula,Ğ¡Î¤ÈÙÇò¾ú,54370/2132142,2.6,1.1,216.2145,12.2,Veillonella,Î¤ÈÙÇò¾úÊô,216.2145,12.2,461,441,441,1.0362,1,184,176,176,G-,id|09067724|ref|BAC_0605729|
17S0585622,Campylobacter_concisus,¼òÃ÷ÍäÇú¾ú,22533/2052007,1.1,1,89.6683,5.06,Campylobacter,ÍäÇú¾úÊô,90.1756,5.09,184,179,182,0.4384,1,73,71,73,G-,id|08355052|ref|BAC_0538710|
17S0585622,Campylobacter_curvus,ÇúĞÎÍäÇú¾ú,115/1971264,0.0058,1,0.5073,0.03,Campylobacter,ÍäÇú¾úÊô,90.1756,5.09,1,1,182,0.0023,1,0,0,73,G-,id|07308367|ref|BAC_0028793|
17S0585622,Haemophilus_parainfluenzae,¸±Á÷¸ĞÊÈÑª¸Ë¾ú,16751/2086875,0.8,1,60.3774,3.41,Haemophilus,ÊÈÑª¸Ë¾úÊô,91.7673,5.18,126,118,177,0.3188,1,50,47,71,G-,id|01773326|ref|BAC_0218670|
17S0585622,Haemophilus_influenzae,Á÷¸ĞÊÈÑª¸Ë¾ú,7997/2007018,0.4,1,31.3899,1.77,Haemophilus,ÊÈÑª¸Ë¾úÊô,91.7673,5.18,63,52,177,0.1594,1,25,21,71,G-,id|02420046|ref|BAC_0883611|
17S0585622,Methylobacterium_radiotolerans,ÄÍ¸£Éä¼×»ù¸Ë¾ú,14411/6077833,0.24,1,20.402,1.15,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,124,115,139,0.0956,1,49,46,55,G-,id|00734235|ref|BAC_0452828|
17S0585622,Methylobacterium_populi,¼×´¼ÄÚÉúÏ¸¾ú,974/5800441,0.017,1,1.5516,0.09,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,9,6,139,0.0068,1,4,2,55,G-,id|01623767|ref|BAC_0319595|
17S0585622,Methylobacterium_4,¼×»ù¸Ë¾ú*,489/7659055,0.0064,1,0.5223,0.03,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,4,2,139,0.0026,1,2,1,55,G-,id|08871777|ref|BAC_0676654|
17S0585622,Methylobacterium_chloromethanicum,ÂÈ¼×Íé¼×»ù¸Ë¾ú,252/5777908,0.0044,1,0.3461,0.02,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,2,1,139,0.0018,1,1,0,55,G-,id|02025244|ref|BAC_0072937|
17S0585622,Methylobacterium_extorquens,Å¤ÍÑ¼×»ù¸Ë¾ú,182/5943768,0.0031,1,0.3365,0.02,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,2,0,139,0.0012,1,1,0,55,G-,id|03367174|ref|BAC_0335036|
17S0585622,Methylobacterium_nodulans,½áÁö¼×»ù¸Ë¾ú,260/7772460,0.0033,1,0.2573,0.01,Methylobacterium,¼×»ù¸Ë¾úÊô,23.4158,1.32,2,0,139,0.0013,1,1,0,55,G-,id|07043066|ref|BAC_0809620|
17S0585622,Bradyrhizobium_S23321,ÂıÉú¸ùÁö¾ú*,3661/7231841,0.051,1,4.2866,0.24,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,12.0866,0.68,31,13,76,0.0203,1,12,5,30,G-,id|00446926|ref|BAC_0603257|
17S0585622,Bradyrhizobium_japonicum,ÈÕ±¾ÂıÉú¸ùÁö¾ú,3830/9207384,0.042,1,3.5841,0.2,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,12.0866,0.68,33,9,76,0.0167,1,13,4,30,G-,id|07814469|ref|BAC_0152825|
17S0585622,Bradyrhizobium_BTAi1,ÂıÉú¸ùÁö¾ú*,924/8264687,0.011,1,0.968,0.05,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,12.0866,0.68,8,2,76,0.0044,1,3,1,30,G-,id|08129197|ref|BAC_0172567|
17S0585622,Bradyrhizobium_ORS,ÂıÉú¸ùÁö¾ú*,1995/7456587,0.027,1,2.2799,0.13,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,12.0866,0.68,17,2,76,0.0108,1,7,1,30,G-,id|03297049|ref|BAC_0182783|
17S0585622,Agromonas_oligotrophica,¹ÑÑøÍÁÈÀµ¥°û¾ú,932/8264165,0.011,1,0.968,0.05,Bradyrhizobium,ÂıÉú¸ùÁö¾úÊô,12.0866,0.68,8,1,76,0.0044,1,3,0,30,G-,id|05374044|ref|BAC_0092838|
17S0585622,Bacteroides_salanitronis,Äâ¸Ë¾ú*,2704/4242803,0.064,1.1,5.8923,0.33,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,25,19,28,0.0255,1,10,8,11,G-,id|09104569|ref|BAC_0495412|
17S0585622,Bacteroides_fragilis,´àÈõÄâ¸Ë¾ú,1009/5373121,0.019,1.1,1.4889,0.08,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,8,2,28,0.0076,1,3,1,11,G-,id|08186452|ref|BAC_0825454|
17S0585622,Bacteroides_helcogenes,À£ÑñÄâ¸Ë¾ú,379/3998906,0.0095,1,0.7502,0.04,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,3,0,28,0.0038,1,1,0,11,G-,id|05824420|ref|BAC_0059252|
17S0585622,Bacteroides_thetaiotaomicron,¶àĞÎÄâ¸Ë¾ú,232/6260361,0.0037,1,0.3195,0.02,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,2,0,28,0.0015,1,1,0,11,G-,id|03725191|ref|BAC_0125038|
17S0585622,Bacteroides_vulgatus,ÆÕÍ¨Äâ¸Ë¾ú,248/5163189,0.0048,1,0.3874,0.02,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,2,0,28,0.0019,1,1,0,11,G-,id|09025356|ref|BAC_0222465|
17S0585622,Bacteroides_xylanisolvens,Äâ¸Ë¾ú*,134/5976145,0.0022,1,0.1673,0.01,Bacteroides,Äâ¸Ë¾úÊô,9.0056,0.51,1,0,28,0.0009,1,0,0,11,G-,id|00240123|ref|BAC_0818569|
17S0585622,Ralstonia_solanacearum,Çà¿İÂŞ¶ûË¹¶Ù¾ú,2407/3716413,0.065,1,5.3815,0.3,Ralstonia,ÂŞ¶ûË¹¶Ù¾úÊô,5.6482,0.32,20,12,12,0.0259,1,8,5,5,G-,id|02536164|ref|BAC_0769927|
17S0585622,Lactobacillus_salivarius,ÍÙÒºÈé¸Ë¾ú,788/1828169,0.043,1,3.829,0.22,Lactobacillus,ÈéËá¸Ë¾úÊô,6.6402,0.37,7,7,12,0.0171,1,3,3,5,G+,id|05297967|ref|BAC_0866175|
17S0585622,Lactobacillus_gasseri,¸ñÊÏÈé¸Ë¾ú,390/1894360,0.021,1,1.5836,0.09,Lactobacillus,ÈéËá¸Ë¾úÊô,6.6402,0.37,3,2,12,0.0084,1,1,1,5,G+,id|05667791|ref|BAC_0050378|
17S0585622,Lactobacillus_fermentum,·¢½ÍÈé¸Ë¾ú,143/2100449,0.0068,1,0.4761,0.03,Lactobacillus,ÈéËá¸Ë¾úÊô,6.6402,0.37,1,1,12,0.0027,1,0,0,5,G+,id|01536829|ref|BAC_0238732|
17S0585622,Lactobacillus_helveticus,ÈğÊ¿Èé¸Ë¾ú,87/2225962,0.0039,1,0.4492,0.03,Lactobacillus,ÈéËá¸Ë¾úÊô,6.6402,0.37,1,0,12,0.0016,1,0,0,5,G+,id|08562235|ref|BAC_0665009|
17S0585622,Lactobacillus_plantarum,Ö²ÎïÈé¸Ë¾ú,81/3308273,0.0024,1,0.3023,0.02,Lactobacillus,ÈéËá¸Ë¾úÊô,6.6402,0.37,1,1,12,0.001,1,0,0,5,G+,id|01982524|ref|BAC_0669548|
17S0585622,Mesorhizobium_australicum,ÖĞÂıÉú¸ùÁö¾ú*,932/6200534,0.015,1.1,1.4515,0.08,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,4.6907,0.26,9,1,12,0.006,1,4,0,5,G-,id|07173759|ref|BAC_0524787|
17S0585622,Mesorhizobium_ciceri,Ó¥×ì¶¹ÖĞ¼ä¸ùÁö¾ú,578/6264489,0.0092,1,0.7981,0.05,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,4.6907,0.26,5,0,12,0.0037,1,2,0,5,G-,id|06064524|ref|BAC_0048479|
17S0585622,Mesorhizobium_loti,ÖĞÂıÉúĞÍ°ÙÂö¸ù¸ùÁö¾ú,1026/7036071,0.015,1,1.2791,0.07,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,4.6907,0.26,9,1,12,0.006,1,4,0,5,G-,id|09754647|ref|BAC_0780793|
17S0585622,Mesorhizobium_opportunistum,»ú»áÖĞÂıÉú¸ùÁö¾ú,869/6884444,0.013,1,1.162,0.07,Mesorhizobium,ÖĞÂıÉú¸ùÁö¾úÊô,4.6907,0.26,8,1,12,0.0052,1,3,0,5,G-,id|00528062|ref|BAC_0524999|
17S0585622,Ralstonia_eutropha,¸»ÑøÂŞ¶ûË¹¶Ù¾ú,115/6964522,0.0017,1,0.1436,0.01,Ralstonia,ÂŞ¶ûË¹¶Ù¾úÊô,5.6482,0.32,1,0,12,0.0007,1,0,0,5,G-,id|03895844|ref|BAC_0362708|
17S0585622,Ralstonia_pickettii,Æ¤ÊÏÂŞ¶ûË¹¶Ù¾ú,135/8125850,0.0017,1,0.1231,0.01,Ralstonia,ÂŞ¶ûË¹¶Ù¾úÊô,5.6482,0.32,1,0,12,0.0007,1,0,0,5,G-,id|05592220|ref|BAC_0425766|
17S0585622,Finegoldia_magna,´ó·Ò¸ê¶ûµÂ¾ú,1406/1797577,0.078,1,5.563,0.31,Finegoldia,Finegoldia,5.563,0.31,10,10,10,0.0311,1,4,4,4,G+,id|00780282|ref|BAC_0102616|
17S0585622,Corynebacterium_variabile,±äÒì°ô×´¸Ë¾ú,194/3433007,0.0057,1,0.5826,0.03,Corynebacterium,°ô¸Ë¾úÊô,4.3174,0.24,2,2,10,0.0023,1,1,1,4,G+,id|04007922|ref|BAC_0695877|
17S0585622,Burkholderia_383,²®¿Ë»ô¶ûµÂ¾ú*,321/8676277,0.0037,1,0.3458,0.02,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,3,1,9,0.0015,1,1,0,4,G-,id|06850006|ref|BAC_0039164|
17S0585622,Burkholderia_CCGE1002,²®¿Ë»ô¶ûµÂ¾ú*,134/7395722,0.0018,1,0.1352,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,1,9,0.0007,1,0,0,4,G-,id|03864733|ref|BAC_0323266|
17S0585622,Burkholderia_ambifaria,ĞëÃ¢²İ²®¿Ë»ô¶ûµÂ¾ú,127/7484986,0.0017,1,0.1336,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,0,9,0.0007,1,0,0,4,G-,id|04126506|ref|BAC_0804194|
17S0585622,Burkholderia_cepacia,Ñó´Ğ²®¿Ë»ô¶ûµÂ¾ú,119/8147134,0.0015,1,0.1227,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,1,9,0.0006,1,0,0,4,G-,id|04421473|ref|BAC_0050360|
17S0585622,Burkholderia_gladioli,ÌÆİÅÆÑ²®¿Ë»ô¶ûµÂ¾ú,127/8114449,0.0016,1,0.1232,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,0,9,0.0006,1,0,0,4,G-,id|02645776|ref|BAC_0488953|
17S0585622,Burkholderia_multivorans,¶àÊÉ²®¿Ë»ô¶ûµÂ¾ú,74/6841388,0.0011,1,0.1462,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,1,9,0.0004,1,0,0,4,G-,id|05665126|ref|BAC_0949306|
17S0585622,Burkholderia_phymatum,Áö×´²®¿Ë»ô¶ûµÂ¾ú,113/6176561,0.0018,1,0.1619,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,0,9,0.0007,1,0,0,4,G-,id|00574291|ref|BAC_0770492|
17S0585622,Burkholderia_thailandensis,Ì©¹ú²®¿Ë»ô¶ûµÂ¾ú,119/6731379,0.0018,1,0.1486,0.01,Burkholderia,²®¿ËÊÏ¾úÊô,1.3172,0.07,1,0,9,0.0007,1,0,0,4,G-,id|01022781|ref|BAC_0531645|
17S0585622,Corynebacterium_jeikeium,½ÜÊÏ°ô×´¸Ë¾ú,383/2462499,0.016,1,1.6244,0.09,Corynebacterium,°ô¸Ë¾úÊô,4.3174,0.24,4,0,10,0.0064,1,2,0,4,G+,id|08784718|ref|BAC_0848814|
17S0585622,Corynebacterium_urealyticum,½âëå°ô×´¸Ë¾ú,519/2369219,0.022,1,2.1104,0.12,Corynebacterium,°ô¸Ë¾úÊô,4.3174,0.24,5,1,10,0.0088,1,2,0,4,G+,id|04180883|ref|BAC_0490927|
17S0585622,Tannerella_forsythia,¸£ÈüË¹Ì¹ÄÉ¾ú,1101/3405521,0.032,1,2.6428,0.15,Tannerella,Ì¹ÄÉ¾úÊô,2.6428,0.15,9,8,8,0.0128,1,4,3,3,G-,id|08216255|ref|BAC_0817383|
17S0585622,Neisseria_lactamica,ÈéÌÇÄÎÉªÇò¾ú,338/2220606,0.015,1,1.351,0.08,Neisseria,ÄÎÉª¾úÊô,3.5693,0.2,3,2,8,0.006,1,1,1,3,G-,id|06927850|ref|BAC_0100057|
17S0585622,Neisseria_gonorrhoeae,ÁÜ²¡ÄÎÉªÇò¾ú,285/2232025,0.013,1.5,1.3441,0.08,Neisseria,ÄÎÉª¾úÊô,3.5693,0.2,3,0,8,0.0052,1,1,0,3,G-,id|09054120|ref|BAC_0952213|
17S0585622,Neisseria_meningitidis,ÄÔÄ¤Ñ×ÄÎÉªÇò¾ú,242/2287777,0.011,1,0.8742,0.05,Neisseria,ÄÎÉª¾úÊô,3.5693,0.2,2,0,8,0.0044,1,1,0,3,G-,id|02294832|ref|BAC_0983179|
17S0585622,Klebsiella_oxytoca,²úËá¿ËÀ×²®¾ú,623/6097032,0.01,1,0.9841,0.06,Klebsiella,¿ËÀ×²®ÊÏ¾úÊô,0.9841,0.06,6,6,6,0.004,1,2,2,2,G-,id|06277481|ref|BAC_0877247|
17S0585622,Ochrobactrum_anthropi,ÈË²Ô°×¸Ë¾ú,761/4783208,0.016,1,1.4635,0.08,Ochrobactrum,²Ô°×¸Ë¾úÊô,1.4635,0.08,7,5,5,0.0064,1,3,2,2,G-,id|06624183|ref|BAC_0081404|
17S0585622,Porphyromonas_gingivalis,ÑÀö¸ß²ßøµ¥°û¾ú,580/2354886,0.025,1,2.1232,0.12,Porphyromonas,×Ïµ¥°û¾úÊô,3.4953,0.2,5,5,5,0.01,1,2,2,2,G-,id|01184872|ref|BAC_0617967|
17S0585622,Sphingobium_japonicum,ÈÕ±¾ÇÊÖ¬¾ú,860/4196714,0.02,1,1.668,0.09,Sphingobium,ÇÊÖ¬¾úÊô,2.369,0.13,7,4,6,0.008,1,3,2,2,G-,id|01863005|ref|BAC_0398218|
17S0585622,Propionibacterium_acnes,ğî´¯±ûËá¸Ë¾ú,239/2560282,0.0093,1,0.7812,0.04,Propionibacterium,±ûËá¸Ë¾úÊô,1.7569,0.1,2,2,4,0.0037,1,1,1,2,G+,id|08674738|ref|BAC_0164449|
17S0585622,Propionibacterium_propionicum,±ûËá±ûËá¸Ë¾ú,138/3449360,0.004,1.9,0.5798,0.03,Propionibacterium,±ûËá¸Ë¾úÊô,1.7569,0.1,2,2,4,0.0016,1,1,1,2,G+,id|05528428|ref|BAC_0247867|
17S0585622,Sinorhizobium_meliloti,ÜÙŞ£ÖĞ»ª¸ùÁö¾ú,659/6813703,0.0097,1,0.8806,0.05,Sinorhizobium,ÖĞ»ª¸ùÁö¾úÊô,2.4727,0.14,6,2,5,0.0039,1,2,1,2,G-,id|00591608|ref|BAC_0961266|
17S0585622,Agrobacterium_H13,ÍÁÈÀ¸Ë¾ú*,350/4972229,0.007,1,0.6034,0.03,Agrobacterium,ÍÁÈÀ¸Ë¾úÊô,2.9817,0.17,3,0,4,0.0028,1,1,0,2,G-,id|01378919|ref|BAC_0043253|
17S0585622,Agrobacterium_fabrum,ÍÁÈÀÅ©¸Ë¾ú*,408/4917167,0.0083,1,0.8135,0.05,Agrobacterium,ÍÁÈÀ¸Ë¾úÊô,2.9817,0.17,4,1,4,0.0033,1,2,0,2,G-,id|04857120|ref|BAC_0038388|
17S0585622,Agrobacterium_radiobacter,·ÅÉäĞÎÍÁÈÀ¸Ë¾ú,424/6656043,0.0064,1.2,0.601,0.03,Agrobacterium,ÍÁÈÀ¸Ë¾úÊô,2.9817,0.17,4,1,4,0.0026,1,2,0,2,G-,id|02968063|ref|BAC_0073412|
17S0585622,Agrobacterium_tumefaciens,¸ù°©ÍÁÈÀ¸Ë¾ú,252/5481605,0.0046,1,0.3649,0.02,Agrobacterium,ÍÁÈÀ¸Ë¾úÊô,2.9817,0.17,2,0,4,0.0018,1,1,0,2,G-,id|08916597|ref|BAC_0394953|
17S0585622,Agrobacterium_vitis,ÆÏÌÑÍÁÈÀ¸Ë¾ú,389/5009562,0.0078,1,0.5989,0.03,Agrobacterium,ÍÁÈÀ¸Ë¾úÊô,2.9817,0.17,3,1,4,0.0031,1,1,0,2,G-,id|06065645|ref|BAC_0886481|
17S0585622,Porphyromonas_asaccharolytica,²»½âÌÇß²ßøµ¥°û¾ú,305/2186370,0.014,1.2,1.3721,0.08,Porphyromonas,×Ïµ¥°û¾úÊô,3.4953,0.2,3,0,5,0.0056,1,1,0,2,G-,id|06000370|ref|BAC_0525339|
17S0585622,Propionibacterium_avidum,Ì°À·±ûËá¸Ë¾ú,129/2526138,0.0051,1,0.3959,0.02,Propionibacterium,±ûËá¸Ë¾úÊô,1.7569,0.1,1,0,4,0.002,1,0,0,2,G+,id|04253354|ref|BAC_0387783|
17S0585622,Rhizobium_NGR234,·ÑÊÏÖĞ»ª¸ùÁö¾ú,496/3925702,0.013,1,1.0189,0.06,Sinorhizobium,ÖĞ»ª¸ùÁö¾úÊô,2.4727,0.14,4,1,5,0.0052,1,2,0,2,G-,id|01232310|ref|BAC_0784906|
17S0585622,Sinorhizobium_fredii,·ÑÊÏÖĞ»ª¸ùÁö¾ú,224/6476459,0.0035,1,0.3088,0.02,Sinorhizobium,ÖĞ»ª¸ùÁö¾úÊô,2.4727,0.14,2,1,5,0.0014,1,1,0,2,G-,id|02814611|ref|BAC_0438139|
17S0585622,Sinorhizobium_medicae,ÜÙŞ£ÖĞ»ª¸ùÁö¾ú,129/3781904,0.0034,1,0.2644,0.01,Sinorhizobium,ÖĞ»ª¸ùÁö¾úÊô,2.4727,0.14,1,0,5,0.0014,1,0,0,2,G-,id|02619881|ref|BAC_0684636|
17S0585622,Sphingobium_SYK,ÇÊÖ¬¾ú*,247/4199332,0.0059,1,0.4763,0.03,Sphingobium,ÇÊÖ¬¾úÊô,2.369,0.13,2,0,6,0.0024,1,1,0,2,G-,id|09600723|ref|BAC_0824874|
17S0585622,Sphingobium_chlorophenolicum,ÂÈ·ÓºìÇÊÖ¬¾ú,142/4449488,0.0032,1,0.2247,0.01,Sphingobium,ÇÊÖ¬¾úÊô,2.369,0.13,1,1,6,0.0013,1,0,0,2,G-,id|01382310|ref|BAC_0936680|
17S0585622,Acidovorax_KKS102,Ê³Ëá¾ú*,302/5196935,0.0058,1,0.5773,0.03,Acidovorax,Ê³Ëá¾úÊô,1.1041,0.06,3,2,3,0.0023,1,1,1,1,G-,id|09678632|ref|BAC_0561432|
17S0585622,Alicycliphilus_denitrificans,-,334/4995263,0.0067,1,0.6006,0.03,Alicycliphilus,Alicycliphilus,0.6006,0.03,3,2,2,0.0027,1,1,1,1,G-,id|00277172|ref|BAC_0799052|
17S0585622,Clostridiales_genomosp,Ëó¾ú*,407/1809746,0.022,1,1.6577,0.09,Mageeibacillus,Mageeibacillus,1.6577,0.09,3,3,3,0.0088,1,1,1,1,-,id|02393451|ref|BAC_0190783|
